,0,1,2,3,4,5,6
701,7.1,Paul Thomas Anderson,Paul Thomas Anderson,-,133,licorice pizza,2021
702,7.0,Lucky Kuswandi,"['Gina S. Noer', 'Muhammad Zaidy']","After his father's passing, a teenager sets out for New York in search of his estranged mother and soon finds love and connection in unexpected places.",100,ali & the queens,2021
703,6.5,Tonya Pinkins,Tonya Pinkins,"The eve of the 2020 election, a posse of progressives ride into red country armed with heart, humor, and naiveté. They should have brought heavy artillery",87,red pill,2021
704,7.2,"['Adam Mc', 'Kay']","['Adam Mc', 'Kay', 'David Sirota']",-,138,don't look up,2021
705,6.4,Nikole Beckwith,Nikole Beckwith,-,90,together together,2021
706,5.4,Sven Unterwaldt Jr.,"['Richard Carpenter', 'Bernd Eilert', 'Claudius Pläging']",Catweazle is a magician from the time of the Normans who is cast into the future by magic. With the help of two children he uses magic in an attempt to return to his own time.,96,catweazle,2021
707,-,Vikram Thori,Jatinder-Lall,-,-,good luck jatta,2021
708,-,Weimin Qi,Weimin Qi,-,-,kung fu boy,2021
709,5.3,Conor Boru,"['Conor Boru', 'Ed Hartland']","When Norman Graysmith is invited into the home of an aspiring serial killer, Aidan Mendle, he believes he has the subject for the documentary that will make his career.",88,when the screaming starts,2021
710,7.4,Guru Shankar,Guru Shankar,Badava Rascal is a romantic comedy entertainer movie directed by Shankar and produced by Dhananjay . The movie cast includes Daali Dhananjay and Amrutha Iyengar in the main lead roles while Vasuki Vaibhav scored music.,133,badava rascal,2021
711,7.3,Anudeep K.V.,Anudeep K.V.,The plot revolves around the three prisoners. They get released and plan for a happy life outside. Things take a new turn and bring in a twist. Can they find happiness and love now?,145,jathi ratnalu,2021
712,3.6,Adam Sherman,Adam Sherman,-,106,this game's called murder,2021
713,-,Elisa Perrot,-,-,-,après l'amour,2021
714,6.7,Keng Guan Chiu,"['Wing Wu', 'Yizhou Xu']",A boy diagnosed with multiple sclerosis achieves his dream of running a marathon with the help of his taxi driver dad and his tough coach.,104,qi pao,2021
715,5.7,Priit Pääsuke,"['Ewert Kiwi', 'Mart Raun']",Three sisters over one fateful night.,101,kids of the night,2021
716,8.6,"['Chris Sciacco', 'Daniel Florio']",Daniel Florio,"Brett Sugarman wants to be the next breakout comedian, only thing, he has no talent..but a deadly drive.",93,the improviser,2021
717,6.4,Thomas Daneskov,"['Thomas Daneskov', 'Morten Pape']",-,104,vildmænd,2021
718,4.5,"['Diane Cossa', 'Neal Howard']","['Ira Fritz', 'Neal Howard', 'Anthony Piatek']","Archie (John Rhys-Davies) is a God on a mission to ensure that true love always wins. Or, short of that, that someone is going to die trying. Not that he particularly cares which outcome it is. That's Archie's ""Bad Cupid"" approach to romance and beware anyone who gets in his way,... Leer todo",81,bad cupid,2021
719,5.0,Maria Ripoll,"['Olga Iglesias', 'Jason Shuman', 'Eduardo Cisneros']",-,103,guerra de likes,2021
720,-,Daniel L. Wolff,Daniel L. Wolff,An outspoken young woman must decide how to deal with the upcoming holidays as her world comes crashing down around her.,-,black & white christmas movie,2021
721,5.1,"['Rodrigo Guardiola', 'Gabriel Nuncio']","['Gabriel Nuncio', 'Alo Valenzuela']",-,105,el comediante,2021
722,6.5,Lisa Jespersen,"['Sara Isabella Jønsson Vedde', 'Lisa Jespersen']","A vegan, artsy writer in Copenhagen, who left her parents' farm and rural life years ago without looking back, returns for her brother's wedding. She still doesn't fit in but is she partly to blame?",91,persona non grata,2021
723,5.9,Rachel Carey,Rachel Carey,-,90,deadly cuts,2021
724,7.3,Frank Perozo,"['David Maler', 'Junior Rosario']",-,141,la vida de los reyes,2021
725,4.7,"['Arun Chandu', 'Vishnu Aravind']","['Sachin R. Chandran', 'Arun Chandu', 'Aju Varghese']",Saajan Bakery Since 1962 revolves around a family-owned bakery that faces sibling rivalry between the two children of the Bakery's founder Saajan.,124,saajan bakery since 1962,2021
726,3.5,Roxy Shih,Caytha Jentis,"A Los Angeles ride share pool turns into a road trip to Paradise, NV for four millennial strangers, each at a crossroads in their lives, who find unexpected connection.",80,pooling to paradise,2021
727,7.4,Nelson Dilipkumar,"['Nelson Dilipkumar', 'Surbhi Sehgal']","When his fiancee's niece is kidnapped, a stoic army doctor and his motley team launch a rescue operation in which they need both wit and their wits.",148,doctor,2021
728,6.8,Jack Clough,"['Lily Brazier', 'Asim Chaudhry', 'Allan Mustafa']",-,97,people just do nothing: big in japan,2021
729,4.4,Carlson Young,"['Pierce Brown', 'Carlson Young']",-,101,the blazing world,2021
730,6.2,Kate Tsang,Kate Tsang,-,81,marvelous and the black hole,2021
731,5.7,Joseph Vilsmaier,"['Michael Herbig', 'Ulrich Limmer', 'Marcus H. Rosenmüller']","The continuous story of Brandner Kaspar in Bavaria in the mid-1950s. When Death (Boandlkramer) is supposed to take little Maxl, he falls in love with his mother Gefi. Confused by previously unknown feelings, he confides in the devil",87,der boandlkramer und die ewige liebe,2021
732,6.4,Meg Rickards,"['Paul Egan', 'Meg Rickards']","A hapless streaker, seeking to win the heart of a strait-laced single mom, must find a way to bear his soul rather than his buttocks.",90,kaalgat karel,2021
733,5.4,Rafael Martínez García,Rafael Martínez García,"Luis, a young 20 year old man must remain hidden in a house while the presidential elections pass. This is what Andrés, his boyfriend and presidential candidate of a very conservative party, asked him.",87,90 días para el 2 de julio,2021
734,8.3,Rocky Mulchandani,Mohsin Chavada,-,129,ekde ek,2021
735,5.1,Aaron Fradkin,"['Aaron Fradkin', 'Victoria Fratz']","A criminal on the run breaks into the home of a high class escort, only to realize nothing is as it seems.",81,val,2021
736,7.4,Nishanth Kalidindi,"['Vivekanand Kalaivanan', 'Nishanth Kalidindi']",Chicku Pandi has one day to slip away from his revenge hungry brothers.,115,kadaseela biriyani,2021
737,4.5,Henrik Martin Dahlsbakken,Henrik Martin Dahlsbakken,A group of film students take three unemployed actors to a disused motel in the Norwegian mountains to make zombie films.,89,prosjekt z,2021
738,3.1,Fabian Farina,Fabian Farina,Max and Olivia are the loves of their lives but one night can change everything.,113,one night,2021
739,3.7,Shadi Abu-Shadi,"['Ahmed Elkholy', 'Mohamed Nasser Hamza', 'Ashraf Husni']",It is about phenomenon of cheating among students in high school Known as Shawming.,115,shaw-ming,2021
740,-,Nomy Xu,Nomy Xu,-,-,in the name of superhero,2021
741,6.5,Satram Ramani,"['Gopal Mudhane', 'Satram Ramani', 'Rohan Shankar']","A quirky comedy from the heartland of India, it touches upon a topic that is considered embarrassing for most people in India and will showcase the same in a hilariously entertaining manner.",104,helmet,2021
742,2.8,Ali Zamani,"['Stephen Johnston', 'Stephen Johnston', 'Jerome Reygner-Kalfon']",-,82,c.i.ape,2021
743,6.0,Chi-Kin Kwok,"['Xiaohu Chang', 'Wenwen Fan', 'Hai Huang']","Adapted from Ma Boyong's novel of the same name, the film tells the story of a series of adventures that occurred when the descendants of the five veins made a wish to find out the truth about the Buddha head of Wu Zetian Mingtang in the Tang Dynasty.",123,gu dong ju zhong ju,2021
744,-,Lyle Dillie,John Carr,"Accompany Johnny and his three best friends; Gus, Blair and Neville, on the last weekend of May 2020, as they interact with some of the neighborhood's most interesting characters.",-,"phornix, az",2021
745,5.1,Badri Venkatesh,"['G. Radhakrishnan', 'Badri Venkatesh']","The film has Rio Raj and Ramya Nambeesan playing IT employees. While the former hails from north Madras backdrop, the latter is from a small town. What happens a few days before the day she is supposed to go abroad for an off-shore project forms the crux of the story.",134,plan panni pannanum,2021
746,-,A.R. Nicholas,A.R. Nicholas,Two old friends find a bunch of money. And decide to keep it.,-,old ladies find money,2021
747,-,"['Ico Abreu', 'Ronni Castillo', 'Emmanuel Galán']","['Johanne Gomez Terrero', 'Alejandro Andújar', 'Amelia del Mar Hernández']",Ten stories that begin the same way: a couple enters a love-hotel room.,-,motel,2021
748,6.7,Michael Dowse,Kevin Jakubowski,-,97,8-bit christmas,2021
749,4.6,Granz Henman,Gerrit Hermans,"To protect his magic objects Otto Leonhard has taught Felix the secret art of shrinking. When Felix's friends almost mess up his date with Melanie, he shrinks them spontaneously to a tenth of their size.",97,"help, i shrunk my friends",2021
750,6.2,Rejishh Midhila,Rejishh Midhila,"The life of Abhinandhan, an ardent devotee of Lord Krishna, turns upside down after a stranger arrives to meet him.",-,innumuthal,2021
751,6.2,Xiaozhi Rao,"['Xiang Fan', 'Xiang Li', 'Xiaozhi Rao']","When an assassin loses his memory, an unsuccessful actor exchanges identities with him.",119,ren chao xiong yong,2021
752,5.1,Diego Muñoz,"['Diego Muñoz', 'Lino Georg von Saenger']","Lupita and Tona work as maids in the mansion of the wealthy Ruíz-Palacios. While the family prepares for a weekend in Vegas, they, tired of not getting paid on time, have for them different plans and discover some of the family secrets.",82,los trapos sucios se lavan en casa,2021
753,6.2,Christophe Barratier,"['Maggie Peren', 'Andi Rogenhagen', 'Daniel Meyer']","Thomas spends his nights in clubs and his days in bed, until the day when his father, Dr. Reinhard, tired of his antics, decides to cut him off and forces him to take care of one of his young patients. Marcus is twelve years old and lives alone with his mother. Since birth, he ha... Leer todo",91,envole-moi,2021
754,3.6,Ponram,-,The normal life of a villager turns living hell when he starts to realize that his family keeps boundaries to its members and also discovers that his village is in danger by a man who tries to destroy a mountain in the village.,150,mgr magan,2021
755,5.5,Stanislav Tomic,"['Mario Marko Krce', 'Dubravko Matakovic', 'Stanislav Tomic']","After being accused of stealing the main prize from the tambura band competition, the members of Aveti Ravnice must flee for their lives, as an angry mob of other bands, gypsies, policewomen, butchers and helicopters are pursuing them.",86,po tamburi,2021
756,5.4,Bruno Garotti,"['Bruno Garotti', 'Sylvio Gonçalves', 'Laura Malin']",-,96,the secret diary of an exchange student,2021
757,6.1,Mae Czarina Cruz,Crystal S. San Miguel,"Despite their attraction to each other and Leon's persistence in pursuing Angel, the latter's dream of becoming rich prevents them from having a lasting relationship.",116,love or money,2021
758,6.1,Jan Bucquoy,Jan Bucquoy,"This is the story of a father, Jan, a cultural host in a hostile environment, and his daughter Marie, an occasional stripper, who are on the edge of a precipice. She wants to jump and he tries to hold her back. How? By telling him stories, as in the tales of ""Arabian nights"". As ... Leer todo",76,la dernière tentation des belges,2021
759,5.9,Matt Berman,Matt Berman,A major event happens in Elizabeth's life that causes her to leave Boston .,100,the wedding pact 2: the baby pact,2021
760,7.6,Abhilash Shetty,Abhilash Shetty,"Excited about the grandson's visit, an elderly couple plan to cook chicken curry for dinner. But, things go awry when the chicken goes missing.",92,koli taal,2021
761,4.3,Ana Murugarren,"['Ana Murugarren', 'Ana Galán', 'Carlos Lamela']",-,98,garcía y garcía,2021
762,4.8,Marcelo Galvão,Marcelo Galvão,"When a brick of weed is found in a fourth-grade classroom, the students' parents gather in an emergency meeting full of accusations and intrigue. Uproarious chaos will quickly follow after some of them agree to share a joint.",81,fourth grade,2021
763,5.9,Alberto Belli,Jim Mahoney,-,80,gatlopp,2021
764,7.6,David Maler,David Maler,-,110,no es lo que parece,2021
765,-,Stuart Swabacker,Stuart Swabacker,"A multi-millionaire asks a forensic accountant for help. When he turns her down, she curses him. The next morning he awakes to find her ghost in bed with him and the only way to free himself is to solve her murder.",152,ghost of a chance,2021
766,5.9,Martín Cuervo,Martín Cuervo,-,87,con quién viajas,2021
767,2.4,Eric Mittleman,"['Eric Mittleman', 'Carlos Perez', 'Ted Chalmers']",-,76,escape from area 51,2021
768,6.3,Suni,"['Suni', 'Sheelam M Swamy']",Siri hires an unsuccessful actor to play her missing brother in front of her parents to bring the family back together. Black magic also plays a role.,128,avatar purusha,2021
769,4.7,Casey Tebo,Andy Greskoviak,-,84,black friday,2021
770,6.8,Fatmir Koçi,"['Dritëro Agolli', 'Mike Downey', 'Fatmir Koçi']","Adaptation of Albanian novel, the narrative, set during the Soviet Regime in the 70's, focuses on the exploits of Comrade Zylo, a bureaucrat at the Ministry of Culture. To impress his superiors and party members ,Comrade Zylo manipulates Demka, an aspiring frustrated author to wr... Leer todo",119,rise and fall of comrade zylo,2021
771,-,Sanjay Mengar,Sanjay Mengar,"A stubborn wife asks her husband for an uneasy gift of making prank videos to celebrate first wedding anniversary. The couple invites some guests including professional pranksters to play and record pranks secretly. Every prank is practiced before performing however, unexpectedly... Leer todo",-,prankouple,2021
772,7.6,Daniel Rezende,"['Thiago Dottori', 'Mariana Zatz', 'Vitor Cafaggi']","Monica, Jimmy Five, Maggy, and Smudge try to flee school. Now, they have to face their consequences, and they will not be few.",91,turma da mônica: lições,2021
773,5.7,Marcos Carnevale,"['Marcos Carnevale', 'Javier De Nevares']",-,94,el cuartito,2021
774,6.3,Lachezar Avramov,Dimiter Stoyanovich,"Scandalous Italian ex-premier arrives in Bulgaria to support the EU parliament application of a Bulgarian politician. The host and his much younger wife invite the ex-premier to a remote villa. A dead body, naughty adventures and many compromising events happen before the true gr... Leer todo",90,yellow oleander,2021
775,5.4,Juana Macías,"['Elísabet Benavent', 'Laura Sarmiento Pallarés', 'Xavier Toll']",-,110,fuimos canciones,2021
776,6.6,Dani de la Orden,"['Natalia Durán', 'Eric Navarro']",-,102,loco por ella,2021
777,7.0,"['Mariano Cohn', 'Gastón Duprat']","['Andrés Duprat', 'Gastón Duprat', 'Mariano Cohn']",-,115,competencia oficial,2021
778,5.5,Stark Howell,Stark Howell,-,98,mayberry man,2021
779,-,Sami Koujan,Sami Koujan,"A beautiful weekend goes horribly wrong when Omar meets his girlfriend's mother Samar, that he know really well.",110,weekend,2021
780,7.2,Bony Wirasmono,"['M. Nurman Wardi', 'Widya Arifianti', 'Bony Wirasmono']",Nussa's life changed when he met a new friend who was much more liked by his friends than himself.,107,nussa: the movie,2021
781,-,-,Tony Mercedes,"A close, yet dysfunctional family comes together after an infidelity mishap threatens to tear them apart on Christmas.",-,the thot who stole christmas,2021
782,6.7,Tinu Pappachan,"['Kichu Tellus', 'Vineeth Vishwam']","Aranjali is all set to celebrate the annual temple festival. Some unforeseen chain of events involving an elephant, a few young men, a notorious criminal, a drama troop and some trouble-loving villagers brings complete mayhem to the place.",122,ajagajantharam,2021
783,7.5,Ani. I.V. Sasi,"['Ani. I.V. Sasi', 'Naga Chandu', 'Anusha']","In London, Dev, an overweight, genius chef who suffers with muscle spasms, meets Tara and love blossoms, but things take an interesting turn when he crosses paths with Maya.",118,ninnila ninnila,2021
784,7.5,Tanaji Ghadge,Arvind Jagtap,"With humor riding the forefront, Basta tracks the ride that the families of a bride and a groom have to go on to find the deal breaker. One of the most important aspects of the wedding, the families must find the perfect gift as it will reflect their financial capability as well ... Leer todo",-,basta,2021
785,6.3,Péter Varsics,Csaba Csurgó,"The film, set in today's Budapest, is a romantic dramedy about the lies of relationships and creation, in which the world of advertising, book publishing and social media collide with the accidental meeting of the two protagonists. As the burnt-out advertiser and the esoteric suc... Leer todo",105,így vagy tökéletes,2021
786,9.1,Aatla Arjun Reddy,-,"Two teenage boys of same thoughts are facing similar problems with their girl friends. When they finally won their love, frightened and soon separated because of the beliefs on horoscope.",127,cycle,2021
787,6.1,"['Jim Cummings', 'PJ Mc', 'Cabe']","['Jim Cummings', 'PJ Mc', 'Cabe']",-,93,the beta test,2021
788,5.8,Stephen Herek,Carrie Freedle,-,109,afterlife of the party,2021
789,-,-,-,-,-,subway! the movie,2021
790,7.4,Victor Bojinov,"['Nelly Dimitrova', 'Vania Nikolova']",A music producer must assemble his former 30 year-old Rock band and play one last concert to earn enough money for his daughter's expensive education.,111,golata istina za grupa zhiguli,2021
791,8.4,"['Aditya Gumay', 'Ouzan Ruz']",-,-,-,bus om bebek,2021
792,4.4,Tom Sands,Mick Sands,-,112,decrypted,2021
793,3.0,Gokhan Yikilkan,"['Taha Hüseyin Ikbal', 'Gokhan Yikilkan']",Ertan is swindled by his best friend Iskender who takes all of the money that they both spent their whole life's saving. As if this was not bad enough Iskender has also left behind a large debt to a few people including a dangerous loan shark Cengiz who expects Ertan to pay.,90,seni bulacam oglum,2021
794,8.7,"['Ana Laura Monserrat', 'Nahuel Srnec']",Ana Laura Monserrat,"Valeria, a young woman scientist, seeks to demonstrate the existence of a type of energy typical of living beings, struggling with the rigid system of beliefs in a scientific world ruled by men.",112,máquina para ver el alma,2021
795,3.7,Jamie Adams,Jamie Adams,-,93,love spreads,2021
796,6.4,Kavya Prakash,Shabna Muhammed,"Razia, who belongs from a conservative town of Kerala, lives happily with her family. During her final year semester, Razia and her friends discuss their desires where she unveils her one wish to fulfill before the end of her student life.",108,vaanku,2021
797,4.8,Zetkin Yikilmis,Bernd Strack,"As the Hippie filmmaker Zee - living together with her lovely, but peculiar Granny Sam - persuades her insolent producer Serge to try an obscure online Game, they get caged into her room. The game sets them against each other and the room turns into a nightmare full of violence a... Leer todo",96,planet zee,2021
798,2.8,Janell Shirtcliff,"['Libby Mintz', 'Janell Shirtcliff']",-,81,habit,2021
799,4.4,Monty Tiwa,"['Vidya Talisa Ariestya', 'Aviv Elham', 'Riza Pahlevi']","Firly and her boarding house friends who have a habit of gossiping. Until one day, Firly has to bear the karma for her bad attitude.",93,ghibah,2021
800,5.5,Sandro Ventura,"['Italo Carrera', 'Daniel San Román', 'Sandro Ventura']","Antonio, a nice fat comedian, reunites with Cynthia, his childhood sweetheart. She confesses to being in love with her boss. Antonio offers to help her. However, what he wants is to save time and make Cynthia fall in love with him.",-,mundo gordo,2021
801,4.5,Shane Hagedorn,"['Karl Manke', 'DJ Perry']",-,94,best years gone,2021
802,6.0,Abhishek Jain,"['Abhishek Jain', 'Prashant Jha', 'Deepak Venkateshan']",Hum do Hamare do's story is about a couple who 'adopt' their parents.,128,hum do hamare do,2021
803,6.9,Jefry Talib,"['Jefry Talib', 'Nor Syamimi Zakaria']","Adam and Lisa's chance encounter leads to the two of them developing romantic feelings for each other. But conflict arises in their relationship when he learns that her father, Uncle Don, is the head of a human trafficking syndicate.",99,kenderaan berat ikut kiri,2021
804,5.6,Cris D'Amato,"['Marcelo Andrade', 'Renato Fagundes', 'João Paulo Horta']",-,103,pai em dobro,2021
805,-,Rami Hilmi,Rami Hilmi,"When a competition among neighbours gets out of control, a silly game becomes one last battle for supremacy. What everyone thought was just a normal good citizen's duty to keep the environment clean, it turned out to be a mercilessly recycling war that sees Arlo, a submissive hus... Leer todo",-,wager danger,2021
806,5.3,"['Christian Long', 'Justin Long']","['Justin Long', 'Christian Long']",-,96,lady of the manor,2021
807,5.3,Sarah Wafiq,Tamer Hosny,"The story follows Hassan who suffers from a psychological condition, while he has a very strong relationship with his sick mother, who is the center of his life, as he takes care of her.",105,not me,2021
808,6.1,Cal Brunker,"['Billy Frolick', 'Cal Brunker', 'Bob Barlen']",-,86,paw patrol: the movie,2021
809,5.6,Hannah Marks,Hannah Marks,-,90,"mark, mary & some other people",2021
810,-,"['Aiden C. Meyer', 'Jacob Staudenmaier']","['Aiden C. Meyer', 'Jacob Staudenmaier']",Two stressed-out college kids discover the solution to their falling GPAs: a school policy which grants a 4.0 to any student whose roommate dies.,-,roomates!,2021
811,4.4,Dorie Barton,Dorie Barton,"An invitation to a mysterious theatre piece, ""The Show,"" sends four best friends down a rabbit hole of mistrust and madness as they try to figure out who are the actors, who is the audience, who is doing this to them, and why.",96,welcome to the show,2021
812,-,Tom Logan,Scott Allen,Characters in an Al generated TV show become sentient and take revenge on their producers.,-,space-x,2021
813,6.3,"['Bagus Bramanti', 'Charles Gozali']","['Bagus Bramanti', 'Gea Rexy']","Coping with heartbreak, the shy owner of floundering cafe find solace in the Javanese love songs of Didi Kempot.",101,sobat ambyar,2021
814,8.4,"['Scotty Cornfield', 'Donna Mae Foronda', 'Tony Jonick']","['Scotty Cornfield', 'Donna Mae Foronda', 'Tony Jonick']",Five intertwined stories set in San Francisco. The triumphs and tragedies of people dealing with life's difficulties and discoveries set against this beautiful city in the first quarter of the 21st Century.,89,san francisco stories,2021
815,5.2,Volfango De Biasi,"['Filippo Bologna', 'Volfango De Biasi', 'Tiziana Martini']",-,95,una famiglia mostruosa,2021
816,3.9,Alessandro Siani,"['Gianluca Ansanelli', 'Tito Buffulini', 'Alessandro Siani']",The story of Santa Claus (De Sica) having trouble for Christmas.,104,chi ha incastrato babbo natale?,2021
817,4.9,Trey Fanjoy,"['Mike Mariano', 'Cindy Mc', 'Creery', 'Sharon Price John']","Mega pop star, Fancy G (Ashanti), hosts a contest to find the next big solo artist. But the young contestants realize they are ""better together"" and secretly form a band called Honey Girls and become a huge hit cloaked in mystery.",90,honey girls,2021
818,6.9,Trevor Mack,"['Trevor Mack', 'Manny Mahal', 'Derek Vermillion']",An Indigenous teenage boy fights through distorting realities as a family secret unravels.,92,portraits from a fire,2021
819,-,Richard J. Arens,Richard J. Arens,A young woman going through hardship talks to a book writer about her story. Little does the writer know that not all stories end they way she plans.,-,chantage,2021
820,4.3,Jose Mario Salas Boza,Jose Mario Salas Boza,-,115,a un paso de mí,2021
821,-,"['Clif Campbell', 'Marty Ketola']","['Clif Campbell', 'Marty Ketola']","Billy Shaw is haunted by Fren-Zee, one last time, in an attempt to reunite the estranged John and Pete.",-,the love song of william h. shaw,2021
822,4.1,Sundar C.,Sundar C.Rishabh Purohit,"The ghost of a wronged mother tries to take revenge on a Zamindar and his daughter, but one man stands in its way!",155,aranmanai 3,2021
823,5.2,Jeff Rosenberg,"['Jeff Rosenberg', 'Laura Jacqmin']",-,80,we broke up,2021
824,5.3,Raúl Ramón,Raúl Ramón,"The people of a small town called ""La Esperanza"" in Mexico, find themselves in the need to build a steam train with their own hands, to prevent the town from falling into disgrace and oblivion.",117,el poderoso victoria,2021
825,5.6,Blayne Weaver,Patricia Harrington,"Hoping to land a promotion and become the new Cupid, his hapless apprentice, Ruby, is tasked with finding the perfect match for their most hopeless case yet.",87,cupid for christmas,2021
826,-,Efrain Flores,Efrain Flores,Two filmmakers are ending their senior year in film school and now have to come up with a short film idea to pass their final and impress their professor Mr.D. Being completely different personas they get partnered up which results in a lot of different ideas being shown but neve... Leer todo,88,the perfect movie,2021
827,8.7,Michael Canzoniero,"['Michael Berenbaum', 'Michael Canzoniero']","A has-been character actor attempts to complete a movie honoring his deceased wife, when divine intervention leads him to a free-spirited actress who just might be his perfect leading lady.",87,making the day,2021
828,7.2,Ólöf Birna Torfadóttir,Ólöf Birna Torfadóttir,"Karen, an experienced country girl, comes to pick up her best friend Tanja, awkward in life and love. When Karen arrives to pick her up, Tanja is already outside throwing clothing at her now, once again, ex-boyfriend. The women head to the country side of Iceland where they inten... Leer todo",87,hvernig á að vera klassa drusla,2021
829,4.1,Jay Buim,"['Jay Buim', 'Susan Juvet', 'Rachel Gayle Webster']","A sex-cult settles in the Catskills to build community and spread knowledge, led by their mystical female founder. Their mission is to prioritize pleasure through a ritual called Jilling Off, which they believe will heal Mother Earth.",98,adventures in success,2021
830,3.1,"['Justin La', 'Reau']","['Justin La', 'Reau']",-,95,lantern's lane,2021
831,4.9,"['Shoja Azari', 'Shirin Neshat']","['Shoja Azari', 'Jean-Claude Carrière']",-,113,land of dreams,2021
832,-,Dane E. Connor,Dane E. Connor,-,-,zero date,2021
833,6.5,"['Lauris Abele', 'Raitis Abele']","['Lauris Abele', 'Raitis Abele', 'Zanda Zeidaka']","Brothers Robert and Martin are a month away from their largest art exhibition. To get creative juices flowing, Martin locks himself in a black cube. The film examines the thin line between the artist's creativity and mental troubles.",107,troubled minds,2021
834,3.7,Renny Harlin,"['Aleksi Bardy', 'Claudia Boderke', 'Renny Harlin']",Three former school friends who are brought back together by a later-in-life event.,104,luokkakokous 3,2021
835,5.7,Helena Hufnagel,"['Helena Hufnagel', 'Hilly Martinek', 'Stefanie Ren']",-,84,generation beziehungsunfähig,2021
836,5.7,Reggie Yates,Reggie Yates,-,80,pirates,2021
837,5.4,Arantxa Echevarría,Olatz Arroyo,-,110,la familia perfecta,2021
838,3.0,Asif Akbar,"['Robin De', 'Martino', 'Steven Chase', 'Asif Akbar']","It's Christmastime and after having her ""Happily Ever After"" wrecked by an unfair divorce, Amanda must come up with a plan to secure her 10 year old son Daniel's future, before it's too late.",91,ace & the christmas miracle,2021
839,-,Jon Fossler,"['Enid Aramburu', 'Andrew Fossler', 'Jon Fossler']",-,92,overdue newsies,2021
840,6.9,"['Fajar Nugros', 'Bayu Skak']","['Fajar Nugros', 'Bayu Skak']","In the midst of his fame as a music group, Yowis Ben, threatened to lose one of its personnel and also the manager who had been accompanying them.",113,yowis ben 3,2021
841,5.6,Peter Meister,Peter Meister,-,100,the black square,2021
842,6.8,"['Alessandro Guida', 'Matteo Pilati']","['Giuseppe Paternò Raddusa', 'Matteo Pilati', 'Alessandro Guida']",-,101,mascarpone,2021
843,7.2,Kaarthikk Sundar,-,A wannabe businesswoman and a happy-go-lucky guy meet each other during an arranged marriage blind date but eventually team up to start a food truck on their own.,140,oh manapenne,2021
844,3.2,Santosh Srinivas,"['Santosh Srinivas', 'Srikanth Vissa']",Bellamkonda Sai Srinivas plays a young man who doesn't believe in love but falls for a girl and then ends up getting possessed by a ghost.,149,alludu adhurs,2021
845,5.4,Adam Hobzik,Adam Hobzik,"Two friends, Mirek and Vilém, grow weed for a living and get an offer they can't refuse. Sell all their weed supplies in one night. But when they strike a deal with a dangerous Bulgarian and his right-hand man, they discover that their grow room has been robbed. They have a few h... Leer todo",99,ubal a zmiz,2021
846,5.5,Babak Barjasteh,-,"According to Box Office Iran, the movie ""A Wajab a Rajab"", produced by professional agents in more than twenty locations, is being co-produced and celebrated on the same day as Mother's Day, with celebrations and celebrations taking place. Babak Distinguished Actors Shohreh Lores... Leer todo",-,yek vajab va yek rajab,2021
847,5.6,Naresh Kuppili,Naresh Kuppili,"Prem is one kind of a guy ,who loves any girl just out of attraction rather than love. But only until finds his true love and facing challenges it brings to keep it successful.",130,paagal,2021
848,6.4,Ricardo Trogi,"['François Avard', 'Jean-François Leger', 'Louis Morissette']",-,102,le guide de la famille parfaite,2021
849,6.2,Sérgio Goldenberg,"['Sérgio Goldenberg', 'George Moura', 'Laura Rissin']","Manuela (Nathalia Dill) is a beach volleyball teacher, determined, objective and self-confident, always ready for fight. She never guided her happiness to a relationship and never planned to get married. But one day, an unexpected encounter takes place and she meets Leo (Marcos V... Leer todo",95,um casal inseparável,2021
850,5.1,Paolo Ruffini,"['Francesca Romana Massaro', 'Nicola Nocella', 'Paolo Ruffini']",-,99,rido perché ti amo,2021
851,-,Ana Cristina Martínez,"['José Alberto López', 'Arantxa Romo']",-,-,veintitontas,2021
852,5.0,Sean Nichols Lynch,Sean Nichols Lynch,-,80,red snow,2021
853,6.2,Franck Dubosc,Franck Dubosc,-,102,rumba la vie,2021
854,-,-,-,-,-,"corona, corona",2021
855,7.1,Nagaraj Bethur,-,At a Birthday party birthday boy Avinash was murdered by someone in the house. Who is the killer and what is the motive behind the crime?,135,huttu habbada shubhashayagalu,2021
856,7.1,Raúl Martínez,"['Juan Carlos Garzón', 'Angélica Gudiño']",-,-,cuando sea joven,2021
857,-,Tamara Issi,Tamara Issi,A young ambitious skater gets a taste of cutthroat competition when a group of blood-thirsty derby girls reveal their sinister scheme to wipe out the reigning Roller Queen.,-,roller world,2021
858,7.7,Senna Hegde,"['Senna Hegde', 'Sreeraj Raveendran']","Set in Kanjahad, film narrates through the day before a traditional marriage engagement party Suja and Laxmikanth, fixed by Suja's father against her wishes.",109,thinkalazhcha nishchayam,2021
859,7.8,Musthafa Gutz,Musthafa Gutz,A campus full of stupid students. The film is about the story of a Muslim girl coming from an Orthodox family and then an eventful event.,122,ole kanda naal,2021
860,4.1,James Boss,James Boss,"A group of friends decides to document their lives as they search for an underground fight club that exists in the dark web. They put everything on the line for money, respect, and friendship.",111,money fight,2021
861,6.1,Jaron Lockridge,Jaron Lockridge,A B-movie legend tries to reignite his career under risky circumstances.,110,close caption,2021
862,6.6,Will Koopman,Frank Houtappels,Seven friends meet up for dinner and decide to play a revealing game. During the evening deep personal secrets will surface and threaten their relationships.,102,alles op tafel,2021
